,key_name,description,files,category
6960,m2h_6,Prenatal: community/village health worker,['IAIR7EFL.DTA'],Feature
7079,m3c,Assistance: other health professional,"['IABR7EFL.DTA', 'IAKR7EFL.DTA']",Feature
7080,m3c_1,Assistance: other health professional,['IAIR7EFL.DTA'],Feature
7081,m3c_2,Assistance: other health professional,['IAIR7EFL.DTA'],Feature
7082,m3c_3,Assistance: other health professional,['IAIR7EFL.DTA'],Feature
7083,m3c_4,Assistance: other health professional,['IAIR7EFL.DTA'],Feature
7084,m3c_5,Assistance: other health professional,['IAIR7EFL.DTA'],Feature
7085,m3c_6,Assistance: other health professional,['IAIR7EFL.DTA'],Feature
7086,m3d,NA - Assistance: CS health professional,"['IABR7EFL.DTA', 'IAKR7EFL.DTA']",Feature
7087,m3d_1,NA - Assistance: CS health professional,['IAIR7EFL.DTA'],Feature
7088,m3d_2,NA - Assistance: CS health professional,['IAIR7EFL.DTA'],Feature
7089,m3d_3,NA - Assistance: CS health professional,['IAIR7EFL.DTA'],Feature
7090,m3d_4,NA - Assistance: CS health professional,['IAIR7EFL.DTA'],Feature
7091,m3d_5,NA - Assistance: CS health professional,['IAIR7EFL.DTA'],Feature
7092,m3d_6,NA - Assistance: CS health professional,['IAIR7EFL.DTA'],Feature
7093,m3e,NA - Assistance: CS health professional,"['IABR7EFL.DTA', 'IAKR7EFL.DTA']",Feature
7094,m3e_1,NA - Assistance: CS health professional,['IAIR7EFL.DTA'],Feature
7095,m3e_2,NA - Assistance: CS health professional,['IAIR7EFL.DTA'],Feature
7096,m3e_3,NA - Assistance: CS health professional,['IAIR7EFL.DTA'],Feature
7097,m3e_4,NA - Assistance: CS health professional,['IAIR7EFL.DTA'],Feature
7098,m3e_5,NA - Assistance: CS health professional,['IAIR7EFL.DTA'],Feature
7099,m3e_6,NA - Assistance: CS health professional,['IAIR7EFL.DTA'],Feature
7100,m3f,NA - Assistance: CS health professional,"['IABR7EFL.DTA', 'IAKR7EFL.DTA']",Feature
7101,m3f_1,NA - Assistance: CS health professional,['IAIR7EFL.DTA'],Feature
7102,m3f_2,NA - Assistance: CS health professional,['IAIR7EFL.DTA'],Feature
7103,m3f_3,NA - Assistance: CS health professional,['IAIR7EFL.DTA'],Feature
7104,m3f_4,NA - Assistance: CS health professional,['IAIR7EFL.DTA'],Feature
7105,m3f_5,NA - Assistance: CS health professional,['IAIR7EFL.DTA'],Feature
7106,m3f_6,NA - Assistance: CS health professional,['IAIR7EFL.DTA'],Feature
7107,m3g,Assistance: DAI/traditional birth attendant,"['IABR7EFL.DTA', 'IAKR7EFL.DTA']",Feature
7108,m3g_1,Assistance: DAI/traditional birth attendant,['IAIR7EFL.DTA'],Feature
7109,m3g_2,Assistance: DAI/traditional birth attendant,['IAIR7EFL.DTA'],Feature
7110,m3g_3,Assistance: DAI/traditional birth attendant,['IAIR7EFL.DTA'],Feature
7111,m3g_4,Assistance: DAI/traditional birth attendant,['IAIR7EFL.DTA'],Feature
7112,m3g_5,Assistance: DAI/traditional birth attendant,['IAIR7EFL.DTA'],Feature
7113,m3g_6,Assistance: DAI/traditional birth attendant,['IAIR7EFL.DTA'],Feature
7171,m42b,NA - During pregnancy: height measured,"['IABR7EFL.DTA', 'IAKR7EFL.DTA']",Target Feature
7172,m42b_1,NA - During pregnancy: height measured,['IAIR7EFL.DTA'],Target Feature
7173,m42b_2,NA - During pregnancy: height measured,['IAIR7EFL.DTA'],Target Feature
7174,m42b_3,NA - During pregnancy: height measured,['IAIR7EFL.DTA'],Target Feature
7175,m42b_4,NA - During pregnancy: height measured,['IAIR7EFL.DTA'],Target Feature
7176,m42b_5,NA - During pregnancy: height measured,['IAIR7EFL.DTA'],Target Feature
7177,m42b_6,NA - During pregnancy: height measured,['IAIR7EFL.DTA'],Target Feature
7227,m47,"During pregnancy, had difficulty with daylight vision","['IABR7EFL.DTA', 'IAKR7EFL.DTA']",Feature
7228,m47_1,"During pregnancy, had difficulty with daylight vision",['IAIR7EFL.DTA'],Feature
7229,m47_2,"During pregnancy, had difficulty with daylight vision",['IAIR7EFL.DTA'],Feature
7230,m47_3,"During pregnancy, had difficulty with daylight vision",['IAIR7EFL.DTA'],Feature
7231,m47_4,"During pregnancy, had difficulty with daylight vision",['IAIR7EFL.DTA'],Feature
7232,m47_5,"During pregnancy, had difficulty with daylight vision",['IAIR7EFL.DTA'],Feature
7233,m47_6,"During pregnancy, had difficulty with daylight vision",['IAIR7EFL.DTA'],Feature
7339,m55b,"First 3 days, given plain water","['IABR7EFL.DTA', 'IAKR7EFL.DTA']",Feature
7340,m55b_1,"First 3 days, given plain water",['IAIR7EFL.DTA'],Feature
7341,m55b_2,"First 3 days, given plain water",['IAIR7EFL.DTA'],Feature
7342,m55b_3,"First 3 days, given plain water",['IAIR7EFL.DTA'],Feature
7343,m55b_4,"First 3 days, given plain water",['IAIR7EFL.DTA'],Feature
7344,m55b_5,"First 3 days, given plain water",['IAIR7EFL.DTA'],Feature
7345,m55b_6,"First 3 days, given plain water",['IAIR7EFL.DTA'],Feature
7346,m55c,"First 3 days, given sugar/glucose water","['IABR7EFL.DTA', 'IAKR7EFL.DTA']",Feature
7347,m55c_1,"First 3 days, given sugar/glucose water",['IAIR7EFL.DTA'],Feature
7348,m55c_2,"First 3 days, given sugar/glucose water",['IAIR7EFL.DTA'],Feature
7349,m55c_3,"First 3 days, given sugar/glucose water",['IAIR7EFL.DTA'],Feature
7350,m55c_4,"First 3 days, given sugar/glucose water",['IAIR7EFL.DTA'],Feature
7351,m55c_5,"First 3 days, given sugar/glucose water",['IAIR7EFL.DTA'],Feature
7352,m55c_6,"First 3 days, given sugar/glucose water",['IAIR7EFL.DTA'],Feature
7353,m55d,"First 3 days, given gripe water","['IABR7EFL.DTA', 'IAKR7EFL.DTA']",Feature
7354,m55d_1,"First 3 days, given gripe water",['IAIR7EFL.DTA'],Feature
7355,m55d_2,"First 3 days, given gripe water",['IAIR7EFL.DTA'],Feature
7356,m55d_3,"First 3 days, given gripe water",['IAIR7EFL.DTA'],Feature
7357,m55d_4,"First 3 days, given gripe water",['IAIR7EFL.DTA'],Feature
7358,m55d_5,"First 3 days, given gripe water",['IAIR7EFL.DTA'],Feature
7359,m55d_6,"First 3 days, given gripe water",['IAIR7EFL.DTA'],Feature
7542,m57n,Antenatal care: Other Private Sect. Health Facility,"['IABR7EFL.DTA', 'IAKR7EFL.DTA']",Feature
7543,m57n_1,Antenatal care: Other Private Sect. Health Facility,['IAIR7EFL.DTA'],Feature
7544,m57n_2,Antenatal care: Other Private Sect. Health Facility,['IAIR7EFL.DTA'],Feature
7545,m57n_3,Antenatal care: Other Private Sect. Health Facility,['IAIR7EFL.DTA'],Feature
7546,m57n_4,Antenatal care: Other Private Sect. Health Facility,['IAIR7EFL.DTA'],Feature
7547,m57n_5,Antenatal care: Other Private Sect. Health Facility,['IAIR7EFL.DTA'],Feature
7548,m57n_6,Antenatal care: Other Private Sect. Health Facility,['IAIR7EFL.DTA'],Feature
7577,m57s,Antenatal care: Other Public Sect. Health Facility,"['IABR7EFL.DTA', 'IAKR7EFL.DTA']",Feature
7578,m57s_1,Antenatal care: Other Public Sect. Health Facility,['IAIR7EFL.DTA'],Feature
7579,m57s_2,Antenatal care: Other Public Sect. Health Facility,['IAIR7EFL.DTA'],Feature
7580,m57s_3,Antenatal care: Other Public Sect. Health Facility,['IAIR7EFL.DTA'],Feature
7581,m57s_4,Antenatal care: Other Public Sect. Health Facility,['IAIR7EFL.DTA'],Feature
7582,m57s_5,Antenatal care: Other Public Sect. Health Facility,['IAIR7EFL.DTA'],Feature
7583,m57s_6,Antenatal care: Other Public Sect. Health Facility,['IAIR7EFL.DTA'],Feature
7633,m62,Respondent's health checked before discharge,"['IABR7EFL.DTA', 'IAKR7EFL.DTA']",Feature
7634,m62_1,Respondent's health checked before discharge,['IAIR7EFL.DTA'],Feature
7635,m62_2,Respondent's health checked before discharge,['IAIR7EFL.DTA'],Feature
7636,m62_3,Respondent's health checked before discharge,['IAIR7EFL.DTA'],Feature
7637,m62_4,Respondent's health checked before discharge,['IAIR7EFL.DTA'],Feature
7638,m62_5,Respondent's health checked before discharge,['IAIR7EFL.DTA'],Feature
7639,m62_6,Respondent's health checked before discharge,['IAIR7EFL.DTA'],Feature
7640,m63,How long before discharging respondent health check took place,"['IABR7EFL.DTA', 'IAKR7EFL.DTA']",Feature
7641,m63_1,How long before discharging respondent health check took place,['IAIR7EFL.DTA'],Feature
7642,m63_2,How long before discharging respondent health check took place,['IAIR7EFL.DTA'],Feature
7643,m63_3,How long before discharging respondent health check took place,['IAIR7EFL.DTA'],Feature
7644,m63_4,How long before discharging respondent health check took place,['IAIR7EFL.DTA'],Feature
7645,m63_5,How long before discharging respondent health check took place,['IAIR7EFL.DTA'],Feature
7646,m63_6,How long before discharging respondent health check took place,['IAIR7EFL.DTA'],Feature
7647,m64,Who checked respondent health before discharge,"['IABR7EFL.DTA', 'IAKR7EFL.DTA']",Feature
7648,m64_1,Who checked respondent health before discharge,['IAIR7EFL.DTA'],Feature
7649,m64_2,Who checked respondent health before discharge,['IAIR7EFL.DTA'],Feature
7650,m64_3,Who checked respondent health before discharge,['IAIR7EFL.DTA'],Feature
7651,m64_4,Who checked respondent health before discharge,['IAIR7EFL.DTA'],Feature
7652,m64_5,Who checked respondent health before discharge,['IAIR7EFL.DTA'],Feature
7653,m64_6,Who checked respondent health before discharge,['IAIR7EFL.DTA'],Feature
7654,m65a,Reason didn't deliver at health facility: cost too much,"['IABR7EFL.DTA', 'IAKR7EFL.DTA']",Feature
7655,m65a_1,Reason didn't deliver at health facility: cost too much,['IAIR7EFL.DTA'],Feature
7656,m65a_2,Reason didn't deliver at health facility: cost too much,['IAIR7EFL.DTA'],Feature
7657,m65a_3,Reason didn't deliver at health facility: cost too much,['IAIR7EFL.DTA'],Feature
7658,m65a_4,Reason didn't deliver at health facility: cost too much,['IAIR7EFL.DTA'],Feature
7659,m65a_5,Reason didn't deliver at health facility: cost too much,['IAIR7EFL.DTA'],Feature
7660,m65a_6,Reason didn't deliver at health facility: cost too much,['IAIR7EFL.DTA'],Feature
7661,m65b,Reason didn't deliver at health facility: facility not open,"['IABR7EFL.DTA', 'IAKR7EFL.DTA']",Feature
7662,m65b_1,Reason didn't deliver at health facility: facility not open,['IAIR7EFL.DTA'],Feature
7663,m65b_2,Reason didn't deliver at health facility: facility not open,['IAIR7EFL.DTA'],Feature
7664,m65b_3,Reason didn't deliver at health facility: facility not open,['IAIR7EFL.DTA'],Feature
7665,m65b_4,Reason didn't deliver at health facility: facility not open,['IAIR7EFL.DTA'],Feature
7666,m65b_5,Reason didn't deliver at health facility: facility not open,['IAIR7EFL.DTA'],Feature
7667,m65b_6,Reason didn't deliver at health facility: facility not open,['IAIR7EFL.DTA'],Feature
7668,m65c,Reason didn't deliver at health facility: too far/no transport,"['IABR7EFL.DTA', 'IAKR7EFL.DTA']",Feature
7669,m65c_1,Reason didn't deliver at health facility: too far/no transport,['IAIR7EFL.DTA'],Feature
7670,m65c_2,Reason didn't deliver at health facility: too far/no transport,['IAIR7EFL.DTA'],Feature
7671,m65c_3,Reason didn't deliver at health facility: too far/no transport,['IAIR7EFL.DTA'],Feature
7672,m65c_4,Reason didn't deliver at health facility: too far/no transport,['IAIR7EFL.DTA'],Feature
7673,m65c_5,Reason didn't deliver at health facility: too far/no transport,['IAIR7EFL.DTA'],Feature
7674,m65c_6,Reason didn't deliver at health facility: too far/no transport,['IAIR7EFL.DTA'],Feature
7675,m65d,Reason didn't deliver at health facility: don't trust facility/poor service,"['IABR7EFL.DTA', 'IAKR7EFL.DTA']",Feature
7676,m65d_1,Reason didn't deliver at health facility: don't trust facility/poor service,['IAIR7EFL.DTA'],Feature
7677,m65d_2,Reason didn't deliver at health facility: don't trust facility/poor service,['IAIR7EFL.DTA'],Feature
7678,m65d_3,Reason didn't deliver at health facility: don't trust facility/poor service,['IAIR7EFL.DTA'],Feature
7679,m65d_4,Reason didn't deliver at health facility: don't trust facility/poor service,['IAIR7EFL.DTA'],Feature
7680,m65d_5,Reason didn't deliver at health facility: don't trust facility/poor service,['IAIR7EFL.DTA'],Feature
7681,m65d_6,Reason didn't deliver at health facility: don't trust facility/poor service,['IAIR7EFL.DTA'],Feature
7682,m65e,Reason didn't deliver at health facility: no female provider,"['IABR7EFL.DTA', 'IAKR7EFL.DTA']",Feature
7683,m65e_1,Reason didn't deliver at health facility: no female provider,['IAIR7EFL.DTA'],Feature
7684,m65e_2,Reason didn't deliver at health facility: no female provider,['IAIR7EFL.DTA'],Feature
7685,m65e_3,Reason didn't deliver at health facility: no female provider,['IAIR7EFL.DTA'],Feature
7686,m65e_4,Reason didn't deliver at health facility: no female provider,['IAIR7EFL.DTA'],Feature
7687,m65e_5,Reason didn't deliver at health facility: no female provider,['IAIR7EFL.DTA'],Feature
7688,m65e_6,Reason didn't deliver at health facility: no female provider,['IAIR7EFL.DTA'],Feature
7689,m65f,Reason didn't deliver at health facility: husband/family didn't allow,"['IABR7EFL.DTA', 'IAKR7EFL.DTA']",Feature
7690,m65f_1,Reason didn't deliver at health facility: husband/family didn't allow,['IAIR7EFL.DTA'],Feature
7691,m65f_2,Reason didn't deliver at health facility: husband/family didn't allow,['IAIR7EFL.DTA'],Feature
7692,m65f_3,Reason didn't deliver at health facility: husband/family didn't allow,['IAIR7EFL.DTA'],Feature
7693,m65f_4,Reason didn't deliver at health facility: husband/family didn't allow,['IAIR7EFL.DTA'],Feature
7694,m65f_5,Reason didn't deliver at health facility: husband/family didn't allow,['IAIR7EFL.DTA'],Feature
7695,m65f_6,Reason didn't deliver at health facility: husband/family didn't allow,['IAIR7EFL.DTA'],Feature
7696,m65g,Reason didn't deliver at health facility: not necessary,"['IABR7EFL.DTA', 'IAKR7EFL.DTA']",Feature
7697,m65g_1,Reason didn't deliver at health facility: not necessary,['IAIR7EFL.DTA'],Feature
7698,m65g_2,Reason didn't deliver at health facility: not necessary,['IAIR7EFL.DTA'],Feature
7699,m65g_3,Reason didn't deliver at health facility: not necessary,['IAIR7EFL.DTA'],Feature
7700,m65g_4,Reason didn't deliver at health facility: not necessary,['IAIR7EFL.DTA'],Feature
7701,m65g_5,Reason didn't deliver at health facility: not necessary,['IAIR7EFL.DTA'],Feature
7702,m65g_6,Reason didn't deliver at health facility: not necessary,['IAIR7EFL.DTA'],Feature
7703,m65h,Reason didn't deliver at health facility: not customary,"['IABR7EFL.DTA', 'IAKR7EFL.DTA']",Feature
7704,m65h_1,Reason didn't deliver at health facility: not customary,['IAIR7EFL.DTA'],Feature
7705,m65h_2,Reason didn't deliver at health facility: not customary,['IAIR7EFL.DTA'],Feature
7706,m65h_3,Reason didn't deliver at health facility: not customary,['IAIR7EFL.DTA'],Feature
7707,m65h_4,Reason didn't deliver at health facility: not customary,['IAIR7EFL.DTA'],Feature
7708,m65h_5,Reason didn't deliver at health facility: not customary,['IAIR7EFL.DTA'],Feature
7709,m65h_6,Reason didn't deliver at health facility: not customary,['IAIR7EFL.DTA'],Feature
7710,m65i,NA - Reason didn't deliver at health facility: CS,"['IABR7EFL.DTA', 'IAKR7EFL.DTA']",Feature
7711,m65i_1,NA - Reason didn't deliver at health facility: CS,['IAIR7EFL.DTA'],Feature
7712,m65i_2,NA - Reason didn't deliver at health facility: CS,['IAIR7EFL.DTA'],Feature
7713,m65i_3,NA - Reason didn't deliver at health facility: CS,['IAIR7EFL.DTA'],Feature
7714,m65i_4,NA - Reason didn't deliver at health facility: CS,['IAIR7EFL.DTA'],Feature
7715,m65i_5,NA - Reason didn't deliver at health facility: CS,['IAIR7EFL.DTA'],Feature
7716,m65i_6,NA - Reason didn't deliver at health facility: CS,['IAIR7EFL.DTA'],Feature
7717,m65j,NA - Reason didn't deliver at health facility: CS,"['IABR7EFL.DTA', 'IAKR7EFL.DTA']",Feature
7718,m65j_1,NA - Reason didn't deliver at health facility: CS,['IAIR7EFL.DTA'],Feature
7719,m65j_2,NA - Reason didn't deliver at health facility: CS,['IAIR7EFL.DTA'],Feature
7720,m65j_3,NA - Reason didn't deliver at health facility: CS,['IAIR7EFL.DTA'],Feature
7721,m65j_4,NA - Reason didn't deliver at health facility: CS,['IAIR7EFL.DTA'],Feature
7722,m65j_5,NA - Reason didn't deliver at health facility: CS,['IAIR7EFL.DTA'],Feature
7723,m65j_6,NA - Reason didn't deliver at health facility: CS,['IAIR7EFL.DTA'],Feature
7724,m65k,NA - Reason didn't deliver at health facility: CS,"['IABR7EFL.DTA', 'IAKR7EFL.DTA']",Feature
7725,m65k_1,NA - Reason didn't deliver at health facility: CS,['IAIR7EFL.DTA'],Feature
7726,m65k_2,NA - Reason didn't deliver at health facility: CS,['IAIR7EFL.DTA'],Feature
7727,m65k_3,NA - Reason didn't deliver at health facility: CS,['IAIR7EFL.DTA'],Feature
7728,m65k_4,NA - Reason didn't deliver at health facility: CS,['IAIR7EFL.DTA'],Feature
7729,m65k_5,NA - Reason didn't deliver at health facility: CS,['IAIR7EFL.DTA'],Feature
7730,m65k_6,NA - Reason didn't deliver at health facility: CS,['IAIR7EFL.DTA'],Feature
7731,m65l,NA - Reason didn't deliver at health facility: CS,"['IABR7EFL.DTA', 'IAKR7EFL.DTA']",Feature
7732,m65l_1,NA - Reason didn't deliver at health facility: CS,['IAIR7EFL.DTA'],Feature
7733,m65l_2,NA - Reason didn't deliver at health facility: CS,['IAIR7EFL.DTA'],Feature
7734,m65l_3,NA - Reason didn't deliver at health facility: CS,['IAIR7EFL.DTA'],Feature
7735,m65l_4,NA - Reason didn't deliver at health facility: CS,['IAIR7EFL.DTA'],Feature
7736,m65l_5,NA - Reason didn't deliver at health facility: CS,['IAIR7EFL.DTA'],Feature
7737,m65l_6,NA - Reason didn't deliver at health facility: CS,['IAIR7EFL.DTA'],Feature
7738,m65x,Reason didn't deliver at health facility: other,"['IABR7EFL.DTA', 'IAKR7EFL.DTA']",Feature
7739,m65x_1,Reason didn't deliver at health facility: other,['IAIR7EFL.DTA'],Feature
7740,m65x_2,Reason didn't deliver at health facility: other,['IAIR7EFL.DTA'],Feature
7741,m65x_3,Reason didn't deliver at health facility: other,['IAIR7EFL.DTA'],Feature
7742,m65x_4,Reason didn't deliver at health facility: other,['IAIR7EFL.DTA'],Feature
7743,m65x_5,Reason didn't deliver at health facility: other,['IAIR7EFL.DTA'],Feature
7744,m65x_6,Reason didn't deliver at health facility: other,['IAIR7EFL.DTA'],Feature
7745,m66,Respondent's health checked after discharge/delivery at home,"['IABR7EFL.DTA', 'IAKR7EFL.DTA']",Feature
7746,m66_1,Respondent's health checked after discharge/delivery at home,['IAIR7EFL.DTA'],Feature
7747,m66_2,Respondent's health checked after discharge/delivery at home,['IAIR7EFL.DTA'],Feature
7748,m66_3,Respondent's health checked after discharge/delivery at home,['IAIR7EFL.DTA'],Feature
7749,m66_4,Respondent's health checked after discharge/delivery at home,['IAIR7EFL.DTA'],Feature
7750,m66_5,Respondent's health checked after discharge/delivery at home,['IAIR7EFL.DTA'],Feature
7751,m66_6,Respondent's health checked after discharge/delivery at home,['IAIR7EFL.DTA'],Feature
7752,m67,How long after discharge/delivery at home respondent health check took place,"['IABR7EFL.DTA', 'IAKR7EFL.DTA']",Feature
7753,m67_1,How long after discharge/delivery at home respondent health check took place,['IAIR7EFL.DTA'],Feature
7754,m67_2,How long after discharge/delivery at home respondent health check took place,['IAIR7EFL.DTA'],Feature
7755,m67_3,How long after discharge/delivery at home respondent health check took place,['IAIR7EFL.DTA'],Feature
7756,m67_4,How long after discharge/delivery at home respondent health check took place,['IAIR7EFL.DTA'],Feature
7757,m67_5,How long after discharge/delivery at home respondent health check took place,['IAIR7EFL.DTA'],Feature
7758,m67_6,How long after discharge/delivery at home respondent health check took place,['IAIR7EFL.DTA'],Feature
7759,m68,Who checked respondent health after discharge/delivery at home,"['IABR7EFL.DTA', 'IAKR7EFL.DTA']",Feature
7760,m68_1,Who checked respondent health after discharge/delivery at home,['IAIR7EFL.DTA'],Feature
7761,m68_2,Who checked respondent health after discharge/delivery at home,['IAIR7EFL.DTA'],Feature
7762,m68_3,Who checked respondent health after discharge/delivery at home,['IAIR7EFL.DTA'],Feature
7763,m68_4,Who checked respondent health after discharge/delivery at home,['IAIR7EFL.DTA'],Feature
7764,m68_5,Who checked respondent health after discharge/delivery at home,['IAIR7EFL.DTA'],Feature
7765,m68_6,Who checked respondent health after discharge/delivery at home,['IAIR7EFL.DTA'],Feature
7808,m74,Child's health checked before discharge,"['IABR7EFL.DTA', 'IAKR7EFL.DTA']",Feature
7809,m74_1,Child's health checked before discharge,['IAIR7EFL.DTA'],Feature
7810,m74_2,Child's health checked before discharge,['IAIR7EFL.DTA'],Feature
7811,m74_3,Child's health checked before discharge,['IAIR7EFL.DTA'],Feature
7812,m74_4,Child's health checked before discharge,['IAIR7EFL.DTA'],Feature
7813,m74_5,Child's health checked before discharge,['IAIR7EFL.DTA'],Feature
7814,m74_6,Child's health checked before discharge,['IAIR7EFL.DTA'],Feature
7815,m75,How long before discharging child health check took place,"['IABR7EFL.DTA', 'IAKR7EFL.DTA']",Feature
7816,m75_1,How long before discharging child health check took place,['IAIR7EFL.DTA'],Feature
7817,m75_2,How long before discharging child health check took place,['IAIR7EFL.DTA'],Feature
7818,m75_3,How long before discharging child health check took place,['IAIR7EFL.DTA'],Feature
